货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2606160005,主仓库,유쏘풀 향수(#01 피네) (50ml),남궁정,采购入库,CG202606160004,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#01 Fiine) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1,无,,B2-25-01,,正品,2026-06-16 8:46,YOUSSOFUL / EA / TW CG20260615006,TW,OCG202606160004,64/箱,0000-00-00 00:00:00,0,2029-02-10 0:00,0.182,7.28,225,9000,0,9000,无
EA,RK2606160005,主仓库,유쏘풀 향수(#10 풀리아 오스투니) (50ml),남궁정,采购入库,CG202606160004,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#10 Puglia ostuni) (50ml),美妆个护,50ml,YOUSSOFUL,16,无权限,16ea,1,无,,B2-25-01,,正品,2026-06-16 8:46,YOUSSOFUL / EA / TW CG20260615006,TW,OCG202606160004,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,2.912,225,3600,0,3600,无
EA,RK2606160005,主仓库,유쏘풀 향수(#09 루르드) (50ml),남궁정,采购入库,CG202606160004,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#09 Lourdes) (50ml),美妆个护,50ml,YOUSSOFUL,16,无权限,16ea,1,无,,B2-25-01,,正品,2026-06-16 8:46,YOUSSOFUL / EA / TW CG20260615006,TW,OCG202606160004,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,2.912,225,3600,0,3600,无
EA,RK2606160005,主仓库,유쏘풀 향수(#22 킹스맨) (50ml),남궁정,采购入库,CG202606160004,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#22 Kingsman) (50ml),美妆个护,50ml,YOUSSOFUL,56,无权限,56ea,1,无,,B2-25-01,,正品,2026-06-16 8:46,YOUSSOFUL / EA / TW CG20260615006,TW,OCG202606160004,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,10.192,225,12600,0,12600,无
EA,RK2606160005,主仓库,유쏘풀 향수(#19 코트 다쥐르) (50ml),남궁정,采购入库,CG202606160004,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#19 Cote d'azur) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1,无,,B2-25-01,,正品,2026-06-16 8:46,YOUSSOFUL / EA / TW CG20260615006,TW,OCG202606160004,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,4.368,225,5400,0,5400,无
EA,RK2606160006,主仓库,(증정) 유쏘풀 더 바디워시(#07 세인트모리츠) (5g),남궁정,采购入库,CG202606160005,8.80985E+12,8.80985E+12,8.80985E+12,(赠品) YOUSSOFUL 沐浴露(#07 Saint Moritz) (5g),美妆个护,5g,YOUSSOFUL,300,无权限,300ea,1,无,,B2-25-01,,正品,2026-06-16 8:49,YOUSSOFUL / EA / FOC CG20260615004,FOC,OCG202606160005,1600/箱,0000-00-00 00:00:00,0,2029-01-25 0:00,0.008,2.4,0,0,0,0,无
EA,RK2606160006,主仓库,(증정) 유쏘풀 더 샴푸(#07 세인트모리츠) (5g),남궁정,采购入库,CG202606160005,8.80985E+12,8.80985E+12,8.80985E+12,(赠品) YOUSSOFUL 洗发水(#07 Saint Moritz) (5g),美妆个护,5g,YOUSSOFUL,300,无权限,300ea,1,无,,B2-25-01,,正品,2026-06-16 8:49,YOUSSOFUL / EA / FOC CG20260615004,FOC,OCG202606160005,1600/箱,0000-00-00 00:00:00,0,2029-01-26 0:00,0.008,2.4,0,0,0,0,无
EA,RK2606160006,主仓库,(증정) 유쏘풀 핸드크림(#05 플로랄리아) (1g),남궁정,采购入库,CG202606160005,8.80985E+12,8.80985E+12,8.80985E+12,(赠品) YOUSSOFUL 护手霜(#05 Floralia) (1g),美妆个护,1ml,YOUSSOFUL,100,无权限,100ea,1,无,,B2-25-01,,正品,2026-06-16 8:49,YOUSSOFUL / EA / FOC CG20260615004,FOC,OCG202606160005,5000/箱,0000-00-00 00:00:00,0,2028-12-22 0:00,0.003,0.3,0,0,0,0,无
EA,RK2606160006,主仓库,(증정) 유쏘풀 핸드크림(#16 베리느와르) (1g),남궁정,采购入库,CG202606160005,8.80985E+12,8.80985E+12,8.80985E+12,(赠品) YOUSSOFUL 护手霜(#16 Berry noir) (1g),美妆个护,1ml,YOUSSOFUL,100,无权限,100ea,1,无,,B2-25-01,,正品,2026-06-16 8:49,YOUSSOFUL / EA / FOC CG20260615004,FOC,OCG202606160005,5000/箱,0000-00-00 00:00:00,0,2028-12-25 0:00,0.003,0.3,0,0,0,0,无
EA,RK2606160006,主仓库,(증정) 유쏘풀 핸드크림(#03 베리섹시) (1g),남궁정,采购入库,CG202606160005,8.80985E+12,8.80985E+12,8.80985E+12,(赠品) YOUSSOFUL 护手霜(#03 Berry sexy) (1g),美妆个护,1ml,YOUSSOFUL,100,无权限,100ea,1,无,,B2-25-01,,正品,2026-06-16 8:49,YOUSSOFUL / EA / FOC CG20260615004,FOC,OCG202606160005,5000/箱,0000-00-00 00:00:00,0,2028-11-10 0:00,0.003,0.3,0,0,0,0,无
EA,RK2606160006,主仓库,(증정) 유쏘풀 핸드크림(#07 세인트모리츠) (1g),남궁정,采购入库,CG202606160005,8.80985E+12,8.80985E+12,8.80985E+12,(赠品) YOUSSOFUL 护手霜(#07 Saint moritz) (1g),美妆个护,1ml,YOUSSOFUL,100,无权限,100ea,1,无,,B2-25-01,,正品,2026-06-16 8:49,YOUSSOFUL / EA / FOC CG20260615004,FOC,OCG202606160005,5000/箱,0000-00-00 00:00:00,0,2028-12-28 0:00,0.003,0.3,0,0,0,0,无
EA,RK2606160006,主仓库,(증정) 유쏘풀 쇼핑백(#S) (1ea),남궁정,采购入库,CG202606160005,8.80202E+12,8.80202E+12,8.80202E+12,(赠品) YOUSSOFUL 购物袋(#S) (1ea),无,1ea,YOUSSOFUL,200,无权限,200ea,1,无,,B2-25-01,,正品,2026-06-16 8:49,YOUSSOFUL / EA / FOC CG20260615004,FOC,OCG202606160005,300/箱,0000-00-00 00:00:00,0,2099-12-31 0:00,0.04,8,0,0,0,0,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#18 다이키리) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#18 Daiquiri) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-02-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#14 비오베) (15ml) (#Ver.2),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#14 Biove) (15ml) (#Ver.2),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#05 플로랄리아) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#05 Floralia) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-02-10 0:00,0.076,4.256,80,4480,0,4480,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#25 부르즈 로얄) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#25 Burj royal) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,4.256,80,4480,0,4480,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#24 Emporia cotton) (15ml),美妆个护,15ml,YOUSSOFUL,140,无权限,5箱,5,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.076,10.64,80,11200,0,11200,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#21 히페리온) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#21 Hyperion) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-02-10 0:00,0.076,6.384,80,6720,0,6720,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#20 Santal sequoia) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,4.256,80,4480,0,4480,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#17 다이빙 체팔루 스피아자) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,4.256,80,4480,0,4480,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#16 베리 느와르) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#16 Berry noir) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-02-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#15 세이셸) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#15 Seychelles) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#13 코코 하와이) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#13 Coco hawaii) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#12 바이에렌) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#12 Beieren) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#11 버로우 런던) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#11 Borough london) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#10 풀리아 오스투니) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#10 Puglia ostuni) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#09 루르드) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#09 Lourdes) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#08 디망쉬 아 파리) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#08 Dimanche a paris) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#07 세인트 모리츠) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#07 Saint Moritz) (15ml),美妆个护,15ml,YOUSSOFUL,252,无权限,9箱,9,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-02-10 0:00,0.076,19.152,80,20160,0,20160,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#06 스타레 므네스토) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#06 Stare mesto) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-02-10 0:00,0.076,6.384,80,6720,0,6720,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#04 쥬뗌므) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#04 Je t'aime) (15ml),美妆个护,15ml,YOUSSOFUL,112,无权限,4箱,4,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,8.512,80,8960,0,8960,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#03 베리섹시) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#03 Berry sexy) (15ml),美妆个护,15ml,YOUSSOFUL,140,无权限,5箱,5,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,10.64,80,11200,0,11200,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#02 메리스가든) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#02 Mary's garden) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160007,主仓库,유쏘풀 향수(#01 피네) (15ml),남궁정,采购入库,CG202606160006,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#01 Fiine) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 8:55,YOUSSOFUL / BOX / TW CG20260612007,TW,OCG202606160006,28/箱,0000-00-00 00:00:00,0,2029-02-10 0:00,0.076,2.128,80,2240,0,2240,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#크렘 드 테) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#Crème de Thé) (50ml),美妆个护,50ml,YOUSSOFUL,320,无权限,5箱,5,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-05-10 0:00,0.182,58.24,225,72000,0,72000,无
BOX,RK2606160008,主仓库,유쏘풀 향수 키링 세트(#21 히페리온) (10ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水钥匙扣套装(#21 Hyperion) (10ml),美妆个护,10ml,YOUSSOFUL,40,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,40/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.1,4,378,15120,0,15120,无
BOX,RK2606160008,主仓库,유쏘풀 향수 키링 세트(#24 엠포리아 코튼) (10ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水钥匙扣套装(#24 Emporia Cotton) (10ml),美妆个护,10ml,YOUSSOFUL,40,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,40/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.1,4,378,15120,0,15120,无
BOX,RK2606160008,主仓库,유쏘풀 릴렉싱 미스트(#루나) (100ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 助眠喷雾(#Luna) (100ml),美妆个护,100ml,YOUSSOFUL,24,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,24/箱,0000-00-00 00:00:00,0,2028-04-03 0:00,0.326,7.824,432,10368,0,10368,无
BOX,RK2606160008,主仓库,유쏘풀 릴렉싱 미스트(#녹턴) (100ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 助眠喷雾(#Nocturne) (100ml),美妆个护,100ml,YOUSSOFUL,24,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,24/箱,0000-00-00 00:00:00,0,2028-04-03 0:00,0.326,7.824,432,10368,0,10368,无
BOX,RK2606160008,主仓库,유쏘풀 더 바디로션(#07 세인트모리츠) (500ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 身体乳(#07 Saint Moritz) (500ml),美妆个护,500ml,YOUSSOFUL,15,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,15/箱,0000-00-00 00:00:00,0,2028-04-21 0:00,0.62,9.3,1192,17880,0,17880,无
BOX,RK2606160008,主仓库,유쏘풀 더 바디워시(#07 세인트모리츠) (500ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 沐浴露(#07 Saint Moritz) (500ml),美妆个护,500ml,YOUSSOFUL,60,无权限,4箱,4,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,15/箱,0000-00-00 00:00:00,0,2028-04-02 0:00,0.66,39.6,1192,71520,0,71520,无
BOX,RK2606160008,主仓库,유쏘풀 핸드크림(#03 베리섹시) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 护手霜(#03 Berry sexy) (50ml),无,50ml,YOUSSOFUL,54,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,54/箱,0000-00-00 00:00:00,0,2027-11-10 0:00,0.085,4.59,341,18414,0,18414,无
BOX,RK2606160008,主仓库,유쏘풀 핸드크림(#07 세인트 모리츠) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 护手霜(#07 Saint moritz) (50ml),无,50ml,YOUSSOFUL,54,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,54/箱,0000-00-00 00:00:00,0,2027-11-27 0:00,0.085,4.59,341,18414,0,18414,无
BOX,RK2606160008,主仓库,유쏘풀 하우스 디퓨저(#07 세인트 모리츠) (150ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 扩香(#07 Saint moritz) (150ml),无,150ml,YOUSSOFUL,48,无权限,2箱,2,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,24/箱,0000-00-00 00:00:00,0,2029-05-10 0:00,0.47,22.56,473,22704,0,22704,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,11.648,225,14400,0,14400,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,320,无权限,5箱,5,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,58.24,225,72000,0,72000,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,128,无权限,2箱,2,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.182,23.296,225,28800,0,28800,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#04 쥬뗌므) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#04 Je t'aime) (50ml),无,50ml,YOUSSOFUL,320,无权限,5箱,5,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-05-10 0:00,0.182,58.24,225,72000,0,72000,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#06 스타레 므네스토) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#06 Stare mesto) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-04-10 0:00,0.182,11.648,225,14400,0,14400,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#12 바이에렌) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#12 Beieren) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,11.648,225,14400,0,14400,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#11 버로우 런던) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#11 Borough london) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,11.648,225,14400,0,14400,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#10 풀리아 오스투니) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#10 Puglia ostuni) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,11.648,225,14400,0,14400,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#21 히페리온) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#21 Hyperion) (50ml),美妆个护,50ml,YOUSSOFUL,320,无权限,5箱,5,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-05-10 0:00,0.182,58.24,225,72000,0,72000,无
BOX,RK2606160008,主仓库,유쏘풀 향수(#22 킹스맨) (50ml),남궁정,采购入库,CG202606160007,8.80985E+12,8.80985E+12,8.80985E+12,YOUSSOFUL 香水(#22 Kingsman) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1,无,,B2-25-01,,正品,2026-06-16 9:03,YOUSSOFUL / BOX / TW CG20260615005,TW,OCG202606160007,64/箱,0000-00-00 00:00:00,0,2029-03-10 0:00,0.182,11.648,225,14400,0,14400,无
