货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2602090014,主仓库,얼핏 앰플 잼 팩 클렌저 (120ml),남궁정,未知入库,,8809975193197,8809975193197,8809975193197,earfit 苹果酱面膜洗面奶 (120ml),美妆个护,120ml,earfit,1,无权限,1ea,1.0,无,,A01-24-01,,正品,2026-02-09 10:12:46,브랜드사 불량교환용,,,50/箱,0000-00-00 00:00:00,0.0,2028-07-14 00:00:00,0.173,0.173,865.0,865,0.0,865,无
EA,RK2602090015,主仓库,코엘프 레몬바질 아이스 팝 하이드로겔 아이마스크 (60ea),권오성,采购入库,CG202602090014,8809508850887,8809508850887,8809508850887,Koelf 柠檬罗勒冰感水凝胶眼膜 (60ea),美妆个护,60ea,Koelf,72,无权限,1箱,1.0,无,,B2-18-01,,正品,2026-02-09 10:17:05,Koelf / EA / Sunmooh   追加:바코드 수정 입고 CG202602090001,,OCG202602090014,72/箱,0000-00-00 00:00:00,0.0,2028-11-20 00:00:00,0.173,12.456,256.0,18432,0.0,18432,无
EA,RK2602090018,主仓库,리더스 네이처 이펙트 오트 마스크팩 (21ml*10ea),권오성,采购入库,CG202602090016,8809672284099,8809672284099,8809672284099,LEADERS 植萃紧致光彩面膜(#燕麦) (21ml*10ea),美妆个护,10ea,LEADERS,45,无权限,1箱,1.0,无,,A04-04-02,,正品,2026-02-09 13:34:05,"LEADERS / EA / Sunmooh  追加:로젠택배 265417091030, 265417091041,265417091052,265417091063 CG20260205008",Sunmooh,OCG202602090016,45/箱,0000-00-00 00:00:00,0.0,2027-07-07 00:00:00,0.3,13.5,577.0,25965,0.0,25965,无
EA,RK2602090018,主仓库,리더스 네이처 이펙트 은이버섯 마스크팩 (21ml*10ea),권오성,采购入库,CG202602090016,8809672284075,8809672284075,8809672284075,LEADERS 植萃紧致光彩面膜(#银耳) (21ml*10ea),美妆个护,10ea,LEADERS,45,无权限,1箱,1.0,无,,A04-04-01,,正品,2026-02-09 13:34:05,"LEADERS / EA / Sunmooh  追加:로젠택배 265417091030, 265417091041,265417091052,265417091063 CG20260205008",Sunmooh,OCG202602090016,45/箱,0000-00-00 00:00:00,0.0,2027-07-01 00:00:00,0.3,13.5,577.0,25965,0.0,25965,无
EA,RK2602090018,主仓库,리더스 네이처 이펙트 어성초 마스크팩 (21ml*10ea),권오성,采购入库,CG202602090016,8809672284013,8809672284013,8809672284013,LEADERS 植萃保湿焕彩面膜(#鱼腥草) (21ml*10ea),美妆个护,10ea,LEADERS,45,无权限,1箱,1.0,无,,A04-03-03,,正品,2026-02-09 13:34:05,"LEADERS / EA / Sunmooh  追加:로젠택배 265417091030, 265417091041,265417091052,265417091063 CG20260205008",Sunmooh,OCG202602090016,45/箱,0000-00-00 00:00:00,0.0,2028-07-16 00:00:00,0.3,13.5,577.0,25965,0.0,25965,无
EA,RK2602090018,主仓库,리더스 콜라겐인핸서 스킨리뉴얼 마스크 (25ml*10ea),권오성,采购入库,CG202602090016,8809672284570,8809672284570,8809672284570,LEADERS 胶原柔肤面膜 (25ml*10ea),美妆个护,10ea,LEADERS,50,无权限,1箱,1.0,无,,A04-02-01,,正品,2026-02-09 13:34:05,"LEADERS / EA / Sunmooh  追加:로젠택배 265417091030, 265417091041,265417091052,265417091063 CG20260205008",Sunmooh,OCG202602090016,50/箱,0000-00-00 00:00:00,0.0,2028-01-02 00:00:00,0.36,18.0,765.0,38250,0.0,38250,无
EA,RK2602090019,主仓库,시모먼트 아이 리프팅 롤러 세럼 (15ml),권오성,采购入库,CG202602090008,8809684564776,8809684564776,8809684564776,shimoment 滚珠眼霜 (15ml),美妆个护,15ml,shimoment,20,无权限,1箱,1.0,无,,A04-29-02,,正品,2026-02-09 15:28:11,shimoment / EA / Sunmooh CG20260204012,Sunmooh,OCG202602090008,20/箱,0000-00-00 00:00:00,0.0,2028-01-09 00:00:00,0.045,0.9,70.0,1400,0.0,1400,无
EA,RK2602090020,主仓库,시모먼트 아이 리프팅 롤러 세럼 (15ml),권오성,采购入库,CG202602090017,8809684564776,8809684564776,8809684564776,shimoment 滚珠眼霜 (15ml),美妆个护,15ml,shimoment,20,无权限,1箱,1.0,无,,A04-29-02,,正品,2026-02-09 15:29:18,shimoment / EA / Sunmooh 과입고건 추가사입 CG202602090002,,OCG202602090017,20/箱,0000-00-00 00:00:00,0.0,2028-01-09 00:00:00,0.045,0.9,70.0,1400,0.0,1400,无
BOX,RK2602100004,主仓库,코엘프 풋크림(#미스틱 그로브) (50ml),권오성,采购入库,CG202602100004,8809508851815,8809508851815,8809508851815,Koelf 香氛护足霜(#Mystic Grove) (50ml),美妆个护,50ml,Koelf,60,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-02-10 11:08:06,Koelf / BOX / CN / BB CG20260209004,CN BB,OCG202602100004,60/箱,0000-00-00 00:00:00,0.0,2028-09-01 00:00:00,0.07,4.2,181.0,10860,0.0,10860,无
BOX,RK2602100005,主仓库,공용 안전봉투 화이트 2호,남궁정,未知入库,,PBAL25X34WH,PBAL25X34WH,PBAL25X34WH,白色包装袋2号(淘分销用),无,默认规格,MC Package,1,无权限,1ea,1.0,无,,B1-24-02,,正品,2026-02-10 12:59:19,공용 안전봉투 화이트 (25x34+4)  입고 1PLT 입고,,,20000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
BOX,RK2602100006,主仓库,공용 안전봉투 화이트 2호,남궁정,未知入库,,PBAL25X34WH,PBAL25X34WH,PBAL25X34WH,白色包装袋2号(淘分销用),无,默认规格,MC Package,1,无权限,1ea,1.0,无,,B2-24-02,,正品,2026-02-10 13:01:24,공용 안전봉투 화이트 (25x34+4)  1PLT 입고,,,20000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
BOX,RK2602100007,主仓库,공용 안전봉투 화이트 2호,남궁정,未知入库,,PBAL25X34WH,PBAL25X34WH,PBAL25X34WH,白色包装袋2号(淘分销用),无,默认规格,MC Package,1,无权限,1ea,1.0,无,,B2-23-02,,正品,2026-02-10 13:03:25,공용 안전봉투 화이트 (25x34+4)  1PLT 입고,,,20000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
BOX,RK2602100008,主仓库,공용 안전봉투 화이트 2호,남궁정,未知入库,,PBAL25X34WH,PBAL25X34WH,PBAL25X34WH,白色包装袋2号(淘分销用),无,默认规格,MC Package,1,无权限,1ea,1.0,无,,B2-22-02,,正品,2026-02-10 13:04:53,공용 안전봉투 화이트 (25x34+4)  1PLT 입고,,,20000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
BOX,RK2602100009,主仓库,공용 안전봉투 화이트 2호,남궁정,未知入库,,PBAL25X34WH,PBAL25X34WH,PBAL25X34WH,白色包装袋2号(淘分销用),无,默认规格,MC Package,1,无权限,1ea,1.0,无,,B2-20-02,,正品,2026-02-10 13:06:23,공용 안전봉투 화이트 (25x34+4)  1PLT 입고,,,20000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
BOX,RK2602100010,主仓库,공용 안전봉투 화이트 2호,남궁정,未知入库,,PBAL25X34WH,PBAL25X34WH,PBAL25X34WH,白色包装袋2号(淘分销用),无,默认规格,MC Package,1,无权限,1ea,1.0,无,,B1-18-02,,正品,2026-02-10 13:07:24,공용 안전봉투 화이트 (25x34+4)  1PLT 입고,,,20000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
BOX,RK2602100011,主仓库,공용 안전봉투 화이트 2호,남궁정,未知入库,,PBAL25X34WH,PBAL25X34WH,PBAL25X34WH,白色包装袋2号(淘分销用),无,默认规格,MC Package,1,无权限,1ea,1.0,无,,B2-18-02,,正品,2026-02-10 13:08:24,공용 안전봉투 화이트 (25x34+4)  1PLT 입고,,,20000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
BOX,RK2602100012,主仓库,공용 안전봉투 화이트 2호,남궁정,未知入库,,PBAL25X34WH,PBAL25X34WH,PBAL25X34WH,白色包装袋2号(淘分销用),无,默认规格,MC Package,1,无权限,1ea,1.0,无,,B2-21-03,,正品,2026-02-10 13:09:43,공용 안전봉투 화이트 (25x34+4)  1PLT 입고,,,20000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2602100017,主仓库,타라 알개앰플 씨테라피 마스크 (5ea),박강민 ,预入库,SP2602100006,8809614954103,8809614954103,8809614954103,TARA 海藻精华海洋修复面膜 (5ea),美妆个护,5ea,TARA,1,无权限,1ea,1.0,菜鸟BC,78981545736824.0,A04-05-02,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,40/箱,0000-00-00 00:00:00,0.0,2028-06-03 00:00:00,0.194,0.194,563.0,563,0.0,563,无
EA,RK2602100018,主仓库,아이뽀 엘라스틱 모공 패드 (80ea),박강민 ,预入库,SP2602100005,8809654651352,8809654651352,8809654651352,AIPPO 毛孔管理棉片 (80ea),美妆个护,80ea,AIPPO,1,无权限,1ea,1.0,菜鸟BC,78981546291272.0,A04-09-02,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,50/箱,0000-00-00 00:00:00,0.0,2027-10-09 00:00:00,0.338,0.338,722.0,722,0.0,722,无
EA,RK2602100019,主仓库,플르부아 바디로션(#플로럴머스크) (250ml),박강민 ,预入库,SP2602100004,8809681241144,8809681241144,8809681241144,Pleuvoir 身体乳(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,2,无权限,2ea,1.0,菜鸟BC,78980675431846.0,A05-04-01,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2028-10-22 00:00:00,0.31,0.62,585.0,1170,0.0,1170,无
EA,RK2602100020,主仓库,자빈드서울 윙크 쿠션 글로우(#20 시어 바닐라) (16g),박강민 ,预入库,SP2602100003,8809298737467,8809298737467,8809298737467,JAVIN DE SEOUL 眨眼水光气垫(#20 Sheer Vanilla) (16g),美妆个护,16g,JAVIN DE SEOUL,1,无权限,1ea,1.0,菜鸟BC,78980676124376.0,A04-28-03,,正品,2026-02-10 16:22:09,【EA_Xiaohongshu】,,,100/箱,0000-00-00 00:00:00,0.0,2028-04-23 00:00:00,0.094,0.094,179.0,179,0.0,179,无
EA,RK2602100021,主仓库,그린몬스터 14in1 녹차카테킨+,박강민 ,预入库,SP2602100002,8802863114267,8802863114267,8802863114267,GREEN MONSTER 14in1 绿茶儿茶素+,无,15g,GREEN MONSTER,1,无权限,1ea,1.0,菜鸟BC,78980810356846.0,A01-03-01,,正品,2026-02-10 16:22:09,【EA_Xiaohongshu】,,,100/箱,0000-00-00 00:00:00,0.0,2027-05-26 00:00:00,0.158,0.158,278.0,278,0.0,278,无
EA,RK2602100022,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),박강민 ,预入库,SP2602100001,8809846780501,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,1,无权限,1ea,1.0,菜鸟BC,78981547846145.0,EA-01,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,0.182,225.0,225,0.0,225,无
EA,RK2602100023,主仓库,채운 히알루론 푸딩 미스트 앰플 (100g),박강민 ,预入库,SP2602090007,8809990911936,8809990911936,8809990911936,Chaewun 玻尿酸布丁喷雾精华 (100g),美妆个护,100g,Chaewun,1,无权限,1ea,1.0,菜鸟BC,78980378513261.0,H-01-04,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-07-23 00:00:00,0.19,0.19,284.0,284,0.0,284,无
EA,RK2602100024,主仓库,채운 콜라겐 피디알엔 푸딩 미스트 앰플 (100g),박강민 ,预入库,SP2602090006,8809990911905,8809990911905,8809990911905,Chaewun 胶原蛋白PDRN布丁喷雾精华 (100g),美妆个护,100g,Chaewun,1,无权限,1ea,1.0,菜鸟BC,78980378045338.0,H-01-01,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-11-18 00:00:00,0.19,0.19,284.0,284,0.0,284,无
EA,RK2602100025,主仓库,바이브랩 액티브 비오틴 펩타이드 솔루션 스칼프 샴푸 (550ml),박강민 ,预入库,SP2602090005,8809689631039,8809689631039,8809689631039,ViveLab 活性生物素肽洗发水 (550ml),美妆个护,550ml,ViveLab,1,无权限,1ea,1.0,菜鸟BC,78978693589620.0,A04-10-02,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2028-09-08 00:00:00,0.681,0.681,1097.0,1097,0.0,1097,无
EA,RK2602100025,主仓库,바이브랩 리바이 솔루션 안티 헤어 로스 스칼프 프로틴 트리트먼트 (200ml),박강민 ,预入库,SP2602090005,8809689631275,8809689631275,8809689631275,ViveLab 脱发缓解护理剂 (200ml),美妆个护,200ml,ViveLab,1,无权限,1ea,1.0,菜鸟BC,78978693589620.0,A01-28-03,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,25/箱,0000-00-00 00:00:00,0.0,2028-03-23 00:00:00,0.245,0.245,643.0,643,0.0,643,无
EA,RK2602100025,主仓库,(증정) 화홍 퍼프 (2ea),박강민 ,预入库,SP2602090005,880260106001,880260106001,880260106001,(赠品) HWAHONG 粉扑 (2ea),美妆个护,2ea,MYCOMMERCE,1,无权限,1箱,1.0,菜鸟BC,78978693589620.0,A04-08-02,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,1/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2602100026,主仓库,케이시크릿 어드밴스드 리제너레이팅 아이겔패치(#레티놀) (60ea),박강민 ,预入库,SP2602090004,8809695240195,8809695240195,8809695240195,K-SECRET 眼膜(#视黄醇) (60ea),美妆个护,102g,K-SECRET,1,无权限,1ea,1.0,菜鸟BC,78980378891836.0,A01-25-03,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,48/箱,0000-00-00 00:00:00,0.0,2028-01-06 00:00:00,0.224,0.224,340.0,340,0.0,340,无
EA,RK2602100026,主仓库,딥트 3일 애플 버닝티 (5g*10ea) (#Ver.2),박강민 ,预入库,SP2602090004,8809899880234,8809899880234,8809899880234,Deepte 3日 苹果纤体茶 (5g*10ea) (#Ver.2),食品,5g*10ea,Deepte 3 Days,1,无权限,1ea,1.0,菜鸟BC,78980378891836.0,A01-05-03,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-11 00:00:00,0.076,0.076,400.0,400,0.0,400,无
EA,RK2602100026,主仓库,딥트 3일 복숭아 버닝티 (5g*10ea) (#Ver.2),박강민 ,预入库,SP2602090004,8809899880197,8809899880197,8809899880197,Deepte 3日 蜜桃纤体茶 (5g*10ea) (#Ver.2),食品,5g*10ea,Deepte 3 Days,1,无权限,1ea,1.0,菜鸟BC,78980378891836.0,A01-21-02,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,40/箱,0000-00-00 00:00:00,0.0,2026-11-18 00:00:00,0.071,0.071,406.0,406,0.0,406,无
EA,RK2602100026,主仓库,푸드올로지 콜라겐 센텔라 젤리 (25g*10ea),박강민 ,预入库,SP2602090004,8809567708341,8809567708341,8809567708341,FOODOLOGY 胶原蛋白积雪草果冻 (25g*10ea),食品,25g*10ea,FOODOLOGY,2,无权限,2ea,1.0,菜鸟BC,78980378891836.0,A01-04-02,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,25/箱,0000-00-00 00:00:00,0.0,2026-07-21 00:00:00,0.28,0.56,569.0,1138,0.0,1138,无
EA,RK2602100026,主仓库,코코스타 각질보습 핸드 모이스쳐 팩(#옐로우) (16ml*1ea),박강민 ,预入库,SP2602090004,8809328320218,8809328320218,8809328320218,KOCOSTAR 柔嫩细滑手膜(#黄色) (16ml*1ea),美妆个护,1ea,KOCOSTAR,1,无权限,1箱,1.0,菜鸟BC,78980378891836.0,A02-34-01,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,1/箱,0000-00-00 00:00:00,0.0,2028-05-20 00:00:00,0.027,0.027,21.0,21,0.0,21,无
EA,RK2602100026,主仓库,아임오 미오이노시톨 앤 슈퍼토닝 (14ea),박강민 ,预入库,SP2602090004,8806129208417,8806129208417,8806129208417,I'M O 肌醇超级调理配方 (14ea),美妆个护,14ea,I'M O,1,无权限,1ea,1.0,菜鸟BC,78980378891836.0,H-04-03,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,30/箱,0000-00-00 00:00:00,0.0,2027-08-20 00:00:00,0.322,0.322,714.0,714,0.0,714,无
EA,RK2602100026,主仓库,큐레카 혈당케어 바나바잎 (60정),박강민 ,预入库,SP2602090004,8809981310441,8809981310441,8809981310441,CUREKA 血糖护理巴拉巴叶 (60粒),食品,60정,CUREKA,1,无权限,1ea,1.0,菜鸟BC,78980378891836.0,H-04-02,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2027-08-12 00:00:00,0.064,0.064,385.0,385,0.0,385,无
EA,RK2602100027,主仓库,플르부아 핸드크림(#플로럴머스크) (30ml),박강민 ,预入库,SP2602090003,8809681243643,8809681243643,8809681243643,Pleuvoir 护手霜(#Floral Musk) (30ml),美妆个护,30ml,Pleuvoir,1,无权限,1ea,1.0,菜鸟BC,78978694279709.0,A04-18-03,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-12-15 00:00:00,0.05,0.05,127.0,127,0.0,127,无
EA,RK2602100028,主仓库,유쏘풀 향수(#13 코코 하와이) (50ml),박강민 ,预入库,SP2602090002,8809846780341,8809846780341,8809846780341,YOUSSOFUL 香水(#13 Coco hawaii) (50ml),美妆个护,50ml,YOUSSOFUL,1,无权限,1ea,1.0,菜鸟BC,78980378207028.0,A05-17-01,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.182,225.0,225,0.0,225,无
EA,RK2602100029,主仓库,숌 화이트 비건 클렌징밤 (60ml),박강민 ,预入库,SP2602090001,8809831120206,8809831120206,8809831120206,SHHOM 净柔幻彩卸妆膏(#粉色 - 母菊迷选香) (60ml),美妆个护,60ml,SHHOM,1,无权限,1箱,1.0,菜鸟BC,78978567389982.0,A01-16-01,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,1/箱,0000-00-00 00:00:00,0.0,2028-10-12 00:00:00,0.13,0.13,312.0,312,0.0,312,无
EA,RK2602100029,主仓库,얼핏 유브이 프로텍터 모이스처 선 (50g),박강민 ,预入库,SP2602090001,8809796090040,8809796090040,8809796090040,earfit 焕新UV防护保湿防晒 (50g),美妆个护,50g,earfit,1,无权限,1ea,1.0,菜鸟BC,78978567389982.0,A01-21-01,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-04-15 00:00:00,0.082,0.082,230.0,230,0.0,230,无
EA,RK2602100029,主仓库,홀베리 유기농 레몬즙 (25g*14ea),박강민 ,预入库,SP2602090001,8809659234079,8809659234079,8809659234079,WholeBerry 有机纯柠檬汁 (25g*14ea),食品,25g*14ea,WholeBerry,1,无权限,1ea,1.0,菜鸟BC,78978567389982.0,A01-13-01,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2027-10-13 00:00:00,0.405,0.405,728.0,728,0.0,728,无
EA,RK2602100029,主仓库,홀베리 엑스트라버진 유기농 올리브유 (10ml*14ea),박강민 ,预入库,SP2602090001,8809663539696,8809663539696,8809663539696,WholeBerry 有机初榨橄榄油 (10ml*14ea),食品,10ml*14ea,WholeBerry,1,无权限,1ea,1.0,菜鸟BC,78978567389982.0,A01-12-03,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,15/箱,0000-00-00 00:00:00,0.0,2027-09-10 00:00:00,0.16,0.16,448.0,448,0.0,448,无
EA,RK2602100029,主仓库,(증정) 화홍 퍼프 (2ea),박강민 ,预入库,SP2602090001,880260106001,880260106001,880260106001,(赠品) HWAHONG 粉扑 (2ea),美妆个护,2ea,MYCOMMERCE,1,无权限,1箱,1.0,菜鸟BC,78978567389982.0,A04-08-02,,正品,2026-02-10 16:22:09,【EA_Taofenxiao】,,,1/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2602110002,主仓库,비플레인 녹두 약산성 클렌징폼 (80ml) (#Ver.2),권오성,采购入库,CG202602110001,8809623941668,8809623941668,8809623941668,beplain 绿豆弱酸性氨基酸洗面奶 (80ml) (#Ver.2),美妆个护,80ml,beplain,79,无权限,79ea,1.0,无,,A04-08-01,,正品,2026-02-11 13:10:16,beplain / EA / Sunmooh CG20260209001,Sunmooh,OCG202602110001,80/箱,0000-00-00 00:00:00,0.0,2028-10-29 00:00:00,0.115,9.085,248.0,19592,0.0,19592,无
EA,RK2602110004,主仓库,바이아우어 블랙비어 이스트 샴푸 (500ml),남궁정,未知入库,,8809700495008,8809700495008,8809700495008,by:OUR 啤酒酵母 洗发水 (500ml),美妆个护,500ml,by:OUR,1,无权限,1ea,1.0,无,,A02-09-03,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,20/箱,0000-00-00 00:00:00,0.0,2027-06-02 00:00:00,0.55,0.55,1192.0,1192,0.0,1192,无
EA,RK2602110004,主仓库,바이아우어 맥주효모 트리트먼트 엠버우드 (500ml),남궁정,未知入库,,8809700495794,8809700495794,8809700495794,by:OUR 啤酒酵母 护发素 木质香 (500ml),美妆个护,500ml,by:OUR,1,无权限,1ea,1.0,无,,A02-21-01,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,20/箱,0000-00-00 00:00:00,0.0,2027-05-19 00:00:00,0.55,0.55,1192.0,1192,0.0,1192,无
EA,RK2602110004,主仓库,셀티아라 아르간 오일 헤어 퍼퓸 에센스(#1926 마릴린) (100ml),남궁정,未知入库,,8809648761197,8809648761197,8809648761197,Celltiara 护发精油(#1926 Marilyn) (100ml),美妆个护,100ml,Celltiara,2,无权限,2ea,1.0,无,,A04-23-01,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,45/箱,0000-00-00 00:00:00,0.0,2027-03-19 00:00:00,0.29,0.58,326.0,652,0.0,652,无
EA,RK2602110004,主仓库,셀티아라 아르간 오일 헤어 퍼퓸 에센스(#1984 스칼렛) (100ml),남궁정,未知入库,,8809648760657,8809648760657,8809648760657,Celltiara 护发精油(#1984 Scarlett) (100ml),美妆个护,100ml,Celltiara,2,无权限,2ea,1.0,无,,A04-24-03,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,45/箱,0000-00-00 00:00:00,0.0,2027-05-06 00:00:00,0.29,0.58,326.0,652,0.0,652,无
EA,RK2602110004,主仓库,셀러버 아르간 오일 헤어 퍼퓸 에센스(#1989 테일러) (100ml),남궁정,未知入库,,8809648761210,8809648761210,8809648761210,Celluver 护发精油(#1989 Taylor) (100ml),美妆个护,100ml,Celluver,1,无权限,1ea,1.0,无,,A04-21-03,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,45/箱,0000-00-00 00:00:00,0.0,2027-05-06 00:00:00,0.29,0.29,326.0,326,0.0,326,无
EA,RK2602110004,主仓库,셀러버 아르간 오일 헤어 퍼퓸 에센스(#1959 오로라) (100ml),남궁정,未知入库,,8809648761241,8809648761241,8809648761241,Celluver 护发精油(#1959 Aurora) (100ml),美妆个护,100ml,Celluver,2,无权限,2ea,1.0,无,,A04-23-03,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,45/箱,0000-00-00 00:00:00,0.0,2027-05-16 00:00:00,0.29,0.58,326.0,652,0.0,652,无
EA,RK2602110004,主仓库,스킨아이 내추럴 발효 동백 스킨 (150ml),남궁정,未知入库,,8809588130480,8809588130480,8809588130480,SKINEYE 天然发酵山茶爽肤水 (150ml),美妆个护,150ml,SKINEYE,1,无权限,1ea,1.0,无,,A02-09-01,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,63/箱,0000-00-00 00:00:00,0.0,2027-11-07 00:00:00,0.2,0.2,27.0,27,0.0,27,无
EA,RK2602110004,主仓库,얼핏 바이옴세라 배리어 클렌징 젤 (150g),남궁정,未知入库,,8809832360038,8809832360038,8809832360038,earfit 屏障修护洁面啫喱 (150g),美妆个护,150g,earfit,1,无权限,1ea,1.0,无,,A03-14-01,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,50/箱,0000-00-00 00:00:00,0.0,2028-04-16 00:00:00,0.189,0.189,536.0,536,0.0,536,无
EA,RK2602110004,主仓库,더블유드레스룸 퍼퓸 핸드크림(#49 피치 블러썸) (50ml),남궁정,未知入库,,8805301002812,8805301002812,8805301002812,W.DRESSROOM 香水护手霜(#49 桃子樱花) (50ml),美妆个护,50ml,W.DRESSROOM,1,无权限,1ea,1.0,无,,A04-16-01,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,50/箱,0000-00-00 00:00:00,0.0,2028-03-25 00:00:00,0.084,0.084,177.0,177,0.0,177,无
EA,RK2602110004,主仓库,더블유드레스룸 퍼퓸 핸드크림(#97 에이프릴 코튼) (50ml),남궁정,未知入库,,8805301002836,8805301002836,8805301002836,W.DRESSROOM 香水护手霜(#97 四月棉) (50ml),美妆个护,50ml,W.DRESSROOM,1,无权限,1ea,1.0,无,,A04-16-02,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,50/箱,0000-00-00 00:00:00,0.0,2028-05-21 00:00:00,0.084,0.084,177.0,177,0.0,177,无
EA,RK2602110004,主仓库,더블유드레스룸 퍼퓸 핸드크림(#26 허브 우디) (50ml),남궁정,未知入库,,8805301002805,8805301002805,8805301002805,W.DRESSROOM 香水护手霜(#26 木叶香草) (50ml),美妆个护,50ml,W.DRESSROOM,1,无权限,1ea,1.0,无,,A04-18-02,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,50/箱,0000-00-00 00:00:00,0.0,2028-01-20 00:00:00,0.084,0.084,177.0,177,0.0,177,无
EA,RK2602110004,主仓库,더블유드레스룸 퍼퓸 핸드크림(#11 화이트 솝) (50ml),남궁정,未知入库,,8805301007138,8805301007138,8805301007138,W.DRESSROOM 香水护手霜(#11 白色香皂) (50ml),美妆个护,50ml,W.DRESSROOM,1,无权限,1ea,1.0,无,,A04-16-03,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,50/箱,0000-00-00 00:00:00,0.0,2028-02-17 00:00:00,0.084,0.084,177.0,177,0.0,177,无
