货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
BOX,RK2601160018,主仓库,유쏘풀 향수(#09 루르드) (15ml),권오성,采购入库,CG202601160016,8809846780242,8809846780242,8809846780242,YOUSSOFUL 香水(#09 Lourdes) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#07 세인트 모리츠) (15ml),권오성,采购入库,CG202601160016,8809846780204,8809846780204,8809846780204,YOUSSOFUL 香水(#07 Saint Moritz) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,28/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#06 스타레 므네스토) (15ml),권오성,采购入库,CG202601160016,8809846780174,8809846780174,8809846780174,YOUSSOFUL 香水(#06 Stare mesto) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#04 쥬뗌므) (15ml),권오성,采购入库,CG202601160016,8809846780310,8809846780310,8809846780310,YOUSSOFUL 香水(#04 Je t'aime) (15ml),美妆个护,15ml,YOUSSOFUL,56,无权限,2箱,2.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,28/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.076,4.256,80.0,4480,0.0,4480,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#03 베리섹시) (15ml),권오성,采购入库,CG202601160016,8809846780136,8809846780136,8809846780136,YOUSSOFUL 香水(#03 Berry sexy) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#02 메리스가든) (15ml),권오성,采购入库,CG202601160016,8809846780112,8809846780112,8809846780112,YOUSSOFUL 香水(#02 Mary's garden) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#01 피네) (15ml),권오성,采购入库,CG202601160016,8809846780815,8809846780815,8809846780815,YOUSSOFUL 香水(#01 Fiine) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
BOX,RK2601160018,主仓库,유쏘풀 하우스 디퓨저(#07 세인트 모리츠) (150ml),권오성,采购入库,CG202601160016,8809846780914,8809846780914,8809846780914,YOUSSOFUL 扩香(#07 Saint moritz) (150ml),无,150ml,YOUSSOFUL,48,无权限,2箱,2.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,24/箱,0000-00-00 00:00:00,0.0,2028-09-10 00:00:00,0.47,22.56,473.0,22704,0.0,22704,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),권오성,采购入库,CG202601160016,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,192,无权限,3箱,3.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,34.944,225.0,43200,0.0,43200,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),권오성,采购入库,CG202601160016,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,832,无权限,13箱,13.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,151.424,225.0,187200,0.0,187200,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),권오성,采购入库,CG202601160016,8809846780501,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,256,无权限,4箱,4.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,46.592,225.0,57600,0.0,57600,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#04 쥬뗌므) (50ml),권오성,采购入库,CG202601160016,8809846780181,8809846780181,8809846780181,YOUSSOFUL 香水(#04 Je t'aime) (50ml),无,50ml,YOUSSOFUL,192,无权限,3箱,3.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,34.944,225.0,43200,0.0,43200,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#06 스타레 므네스토) (50ml),권오성,采购入库,CG202601160016,8809846780167,8809846780167,8809846780167,YOUSSOFUL 香水(#06 Stare mesto) (50ml),美妆个护,50ml,YOUSSOFUL,192,无权限,3箱,3.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,34.944,225.0,43200,0.0,43200,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#15 세이셸) (50ml),권오성,采购入库,CG202601160016,8809846780389,8809846780389,8809846780389,YOUSSOFUL 香水(#15 Seychelles) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#11 버로우 런던) (50ml),권오성,采购入库,CG202601160016,8809846780273,8809846780273,8809846780273,YOUSSOFUL 香水(#11 Borough london) (50ml),美妆个护,50ml,YOUSSOFUL,128,无权限,2箱,2.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,23.296,225.0,28800,0.0,28800,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#01 피네) (50ml),권오성,采购入库,CG202601160016,8809846780808,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#10 풀리아 오스투니) (50ml),권오성,采购入库,CG202601160016,8809846780259,8809846780259,8809846780259,YOUSSOFUL 香水(#10 Puglia ostuni) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#09 루르드) (50ml),권오성,采购入库,CG202601160016,8809846780235,8809846780235,8809846780235,YOUSSOFUL 香水(#09 Lourdes) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#17 다이빙 체팔루 스피아자) (50ml),권오성,采购入库,CG202601160016,8809846780440,8809846780440,8809846780440,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (50ml),美妆个护,50ml,YOUSSOFUL,128,无权限,2箱,2.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,23.296,225.0,28800,0.0,28800,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#22 킹스맨) (50ml),권오성,采购入库,CG202601160016,8809846780549,8809846780549,8809846780549,YOUSSOFUL 香水(#22 Kingsman) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#19 코트 다쥐르) (50ml),권오성,采购入库,CG202601160016,8809846780488,8809846780488,8809846780488,YOUSSOFUL 香水(#19 Cote d'azur) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),권오성,采购入库,CG202601160016,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,144,无权限,2箱16ea,3.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,26.208,225.0,32400,0.0,32400,无
BOX,RK2601160018,主仓库,유쏘풀 향수(#25 부르즈 로얄) (50ml),권오성,采购入库,CG202601160016,8809846780600,8809846780600,8809846780600,YOUSSOFUL 香水(#25 Burj royal) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
BOX,RK2601160018,主仓库,유쏘풀 핸드크림(#03 베리섹시) (50ml),권오성,采购入库,CG202601160016,8809846781058,8809846781058,8809846781058,YOUSSOFUL 护手霜(#03 Berry sexy) (50ml),无,50ml,YOUSSOFUL,54,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,  纠错新建明细,OCG202601160016,54/箱,0000-00-00 00:00:00,0.0,2027-11-10 00:00:00,0.085,4.59,341.0,18414,0.0,18414,无
BOX,RK2601160018,主仓库,유쏘풀 핸드크림(#07 세인트 모리츠) (50ml),권오성,采购入库,CG202601160016,8809846781041,8809846781041,8809846781041,YOUSSOFUL 护手霜(#07 Saint moritz) (50ml),无,50ml,YOUSSOFUL,54,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 16:52:35,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,  纠错新建明细,OCG202601160016,54/箱,0000-00-00 00:00:00,0.0,2027-11-27 00:00:00,0.085,4.59,341.0,18414,0.0,18414,无
BOX,RK2601160020,主仓库,유쏘풀 향수 크리스마스 에디션(#07 세인트모리츠) (50ml),권오성,采购入库,CG202601160016,8809846782543,8809846782543,8809846782543,YOUSSOFUL 香水圣诞版(#07 Saint Moritz) (50ml),美妆个护,50ml,YOUSSOFUL,96,无权限,1箱32ea,2.0,无,,B2-23-01,,正品,2026-01-16 17:04:38,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.19,18.24,1000.0,96000,0.0,96000,无
BOX,RK2601160020,主仓库,유쏘풀 향수(#05 플로랄리아) (50ml),권오성,采购入库,CG202601160016,8809846780327,8809846780327,8809846780327,YOUSSOFUL 香水(#05 Floralia) (50ml),美妆个护,50ml,YOUSSOFUL,56,无权限,56ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:04:38,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,10.192,225.0,12600,0.0,12600,无
BOX,RK2601160020,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (15ml),권오성,采购入库,CG202601160016,8809846780594,8809846780594,8809846780594,YOUSSOFUL 香水(#24 Emporia cotton) (15ml),美妆个护,15ml,YOUSSOFUL,28,无权限,1箱,1.0,无,,B2-23-01,,正品,2026-01-16 17:04:38,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,2.128,80.0,2240,0.0,2240,无
BOX,RK2601160020,主仓库,유쏘풀 향수(#22 킹스맨) (50ml),권오성,采购入库,CG202601160016,8809846780549,8809846780549,8809846780549,YOUSSOFUL 香水(#22 Kingsman) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:04:38,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
BOX,RK2601160020,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),권오성,采购入库,CG202601160016,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,48,无权限,48ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:04:38,YOUSSOFUL / BOX /  TW26-04차 CG20260114001,,OCG202601160016,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,8.736,225.0,10800,0.0,10800,无
EA,RK2601160022,主仓库,유쏘풀 향수(#18 다이키리) (15ml),권오성,采购入库,CG202601160017,8809846782444,8809846782444,8809846782444,YOUSSOFUL 香水(#18 Daiquiri) (15ml),美妆个护,15ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,28/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.076,0.304,80.0,320,0.0,320,无
EA,RK2601160022,主仓库,유쏘풀 향수(#18 다이키리) (50ml),권오성,采购入库,CG202601160017,8809846782437,8809846782437,8809846782437,YOUSSOFUL 香水(#18 Daiquiri) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2601160022,主仓库,유쏘풀 릴렉싱 미스트(#스텔라) (100ml),권오성,采购入库,CG202601160017,8809846781478,8809846781478,8809846781478,YOUSSOFUL 助眠喷雾(#Stellar) (100ml),美妆个护,100ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2028-04-03 00:00:00,0.326,1.304,432.0,1728,0.0,1728,无
EA,RK2601160022,主仓库,유쏘풀 릴렉싱 미스트(#루나) (100ml),권오성,采购入库,CG202601160017,8809846781454,8809846781454,8809846781454,YOUSSOFUL 助眠喷雾(#Luna) (100ml),美妆个护,100ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2028-04-03 00:00:00,0.326,1.304,432.0,1728,0.0,1728,无
EA,RK2601160022,主仓库,유쏘풀 릴렉싱 미스트(#녹턴) (100ml),권오성,采购入库,CG202601160017,8809846781461,8809846781461,8809846781461,YOUSSOFUL 助眠喷雾(#Nocturne) (100ml),美妆个护,100ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2028-04-03 00:00:00,0.326,1.304,432.0,1728,0.0,1728,无
EA,RK2601160022,主仓库,유쏘풀 핸드크림(#16 베리느와르) (50ml),권오성,采购入库,CG202601160017,8809846781270,8809846781270,8809846781270,YOUSSOFUL 护手霜(#16 Berry noir) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,54/箱,0000-00-00 00:00:00,0.0,2026-12-18 00:00:00,0.085,0.34,368.0,1472,0.0,1472,无
EA,RK2601160022,主仓库,유쏘풀 핸드크림(#05 플로랄리아) (50ml),권오성,采购入库,CG202601160017,8809846781287,8809846781287,8809846781287,YOUSSOFUL 护手霜(#05 Floralia) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,54/箱,0000-00-00 00:00:00,0.0,2027-10-21 00:00:00,0.085,0.34,368.0,1472,0.0,1472,无
EA,RK2601160022,主仓库,유쏘풀 핸드크림(#03 베리섹시) (50ml),권오성,采购入库,CG202601160017,8809846781058,8809846781058,8809846781058,YOUSSOFUL 护手霜(#03 Berry sexy) (50ml),无,50ml,YOUSSOFUL,2,无权限,2ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,54/箱,0000-00-00 00:00:00,0.0,2026-12-19 00:00:00,0.085,0.17,341.0,682,0.0,682,无
EA,RK2601160022,主仓库,유쏘풀 핸드크림(#07 세인트 모리츠) (50ml),권오성,采购入库,CG202601160017,8809846781041,8809846781041,8809846781041,YOUSSOFUL 护手霜(#07 Saint moritz) (50ml),无,50ml,YOUSSOFUL,2,无权限,2ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,54/箱,0000-00-00 00:00:00,0.0,2026-12-19 00:00:00,0.085,0.17,341.0,682,0.0,682,无
EA,RK2601160022,主仓库,유쏘풀 향수(#05 플로랄리아) (50ml),권오성,采购入库,CG202601160017,8809846780327,8809846780327,8809846780327,YOUSSOFUL 香水(#05 Floralia) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2601160022,主仓库,유쏘풀 향수(#16 베리 느와르) (50ml),권오성,采购入库,CG202601160017,8809846780402,8809846780402,8809846780402,YOUSSOFUL 香水(#16 Berry noir) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2601160022,主仓库,유쏘풀 향수(#14 비오베) (50ml),권오성,采购入库,CG202601160017,8809846780921,8809846780921,8809846780921,YOUSSOFUL 香水(#14 Biove) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-10-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2601160022,主仓库,유쏘풀 하우스 디퓨저(#아란치오) (150ml),권오성,采购入库,CG202601160017,8809846780624,8809846780624,8809846780624,YOUSSOFUL 扩香(#Arancio) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2601160022,主仓库,유쏘풀 하우스 디퓨저(#오베론) (150ml),권오성,采购入库,CG202601160017,8809846780648,8809846780648,8809846780648,YOUSSOFUL 扩香(#Oberon) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2601160022,主仓库,유쏘풀 하우스 디퓨저(#베르데) (150ml),권오성,采购入库,CG202601160017,8809846780631,8809846780631,8809846780631,YOUSSOFUL 扩香(#Verde) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2028-08-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2601160022,主仓库,유쏘풀 하우스 디퓨저(#더런드리) (150ml),권오성,采购入库,CG202601160017,8809846780662,8809846780662,8809846780662,YOUSSOFUL 扩香(#The laundry) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2601160022,主仓库,유쏘풀 하우스 디퓨저(#다를린) (150ml),권오성,采购入库,CG202601160017,8809846780655,8809846780655,8809846780655,YOUSSOFUL 扩香(#Darlen) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2027-04-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2601160022,主仓库,유쏘풀 하우스 디퓨저(#07 세인트 모리츠) (150ml),권오성,采购入库,CG202601160017,8809846780914,8809846780914,8809846780914,YOUSSOFUL 扩香(#07 Saint moritz) (150ml),无,150ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,24/箱,0000-00-00 00:00:00,0.0,2028-09-10 00:00:00,0.47,1.88,473.0,1892,0.0,1892,无
EA,RK2601160022,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),권오성,采购入库,CG202601160017,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2601160022,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),권오성,采购入库,CG202601160017,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2601160022,主仓库,유쏘풀 향수(#13 코코 하와이) (50ml),권오성,采购入库,CG202601160017,8809846780341,8809846780341,8809846780341,YOUSSOFUL 香水(#13 Coco hawaii) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2601160022,主仓库,유쏘풀 향수(#04 쥬뗌므) (50ml),권오성,采购入库,CG202601160017,8809846780181,8809846780181,8809846780181,YOUSSOFUL 香水(#04 Je t'aime) (50ml),无,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
EA,RK2601160022,主仓库,유쏘풀 향수(#02 메리스가든) (50ml),권오성,采购入库,CG202601160017,8809846780105,8809846780105,8809846780105,YOUSSOFUL 香水(#02 Mary's garden) (50ml),美妆个护,50ml,YOUSSOFUL,4,无权限,4ea,1.0,无,,B2-23-01,,正品,2026-01-16 17:18:43,YOUSSOFUL / EA /  TW지원 CG20260114003,,OCG202601160017,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,0.728,225.0,900,0.0,900,无
