货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2605230005,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),권오성,采购入库,CG202605230002,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,B2-25-01,,正品,2026-05-23 13:35:47,YOUSSOFUL / EA / TW CG20260520008,TW,OCG202605230002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
BOX,RK2605230006,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),권오성,采购入库,CG202605230001,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,B2-25-01,,正品,2026-05-23 13:36:38,YOUSSOFUL / BOX / TW CG20260520009,TW,OCG202605230001,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
EA,RK2605260001,主仓库,플르부아 바디클렌저(#히노키레더) (250ml),박강민 ,借调入库,JTF202605260001,8809681242325,8809681242325,8809681242325,Pleuvoir 沐浴露(#Hinoki Leather) (250ml),美妆个护,250ml,Pleuvoir,20,无权限,1箱,1.0,无,,A05-03-02,,正品,2026-05-26 09:07:32,SCM 화주변경요청,,,20/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.325,6.5,585.0,11700,0.0,11700,无
EA,RK2605260003,主仓库,유쏘풀 향수(#05 플로랄리아) (50ml),권오성,采购入库,CG202605230002,8809846780327,8809846780327,8809846780327,YOUSSOFUL 香水(#05 Floralia) (50ml),美妆个护,50ml,YOUSSOFUL,16,无权限,16ea,1.0,无,,A04-28-01,,正品,2026-05-26 09:52:39,YOUSSOFUL / EA / TW CG20260520008,TW,OCG202605230002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,2.912,225.0,3600,0.0,3600,无
EA,RK2605260004,主仓库,유쏘풀 향수(#05 플로랄리아) (50ml),권오성,采购入库,CG202605260002,8809846780327,8809846780327,8809846780327,YOUSSOFUL 香水(#05 Floralia) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,A04-28-01,,正品,2026-05-26 09:53:24,YOUSSOFUL / EA / TW  CG202605260001,,OCG202605260002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
EA,RK2605260008,主仓库,라뮤즈 에어 핏 컴포트 선스틱 (10g),남궁정,采购入库,CG202605260006,8809569602548,8809569602548,8809569602548,LA MUSE 防晒棒 (10g),美妆个护,10g,LA MUSE,60,无权限,60ea,1.0,无,,A03-16-01,,正品,2026-05-26 11:39:03,LA MUSE / EA / SM CG20260526001,SM,OCG202605260007,120/箱,0000-00-00 00:00:00,0.0,2028-11-14 00:00:00,0.045,2.7,72.0,4320,0.0,4320,无
EA,RK2605260008,主仓库,라뮤즈 루미에르 퓨리파잉 마스크 (100g),남궁정,采购入库,CG202605260006,8809569602654,8809569602654,8809569602654,LA MUSE 净透清洁面膜 (100g),美妆个护,100g,LA MUSE,56,无权限,56ea,1.0,无,,A03-07-03,,正品,2026-05-26 11:39:03,LA MUSE / EA / SM CG20260526001,SM,OCG202605260007,60/箱,0000-00-00 00:00:00,0.0,2028-05-24 00:00:00,0.17,9.52,266.0,14896,0.0,14896,无
EA,RK2605260012,主仓库,리더스 네이처 이펙트 어성초 마스크팩 (21ml*10ea),박강민 ,预入库,SP2605190008,8809672284013,8809672284013,8809672284013,LEADERS 植萃保湿焕彩面膜(#鱼腥草) (21ml*10ea),美妆个护,10ea,LEADERS,1,无权限,1ea,1.0,菜鸟BC,79002391598547.0,A04-03-03,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,45/箱,0000-00-00 00:00:00,0.0,2029-01-27 00:00:00,0.3,0.3,577.0,577,0.0,577,无
EA,RK2605260013,主仓库,95PROBLEM 페이스 핏 주름 패치 (62ea),박강민 ,预入库,SP2605190007,8809567706699,8809567706699,8809567706699,95PROBLEM 小熨斗细纹贴 (62ea),美妆个护,62ea,95PROBLEM,1,无权限,1ea,1.0,菜鸟BC,78999603756775.0,A04-14-01,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,200/箱,0000-00-00 00:00:00,0.0,2027-05-02 00:00:00,0.023,0.023,59.0,59,0.0,59,无
EA,RK2605260013,主仓库,스킨아이 내추럴 발효 비건 동백오일 100 (20ml),박강민 ,预入库,SP2605190007,8809186286558,8809186286558,8809186286558,SKINEYE 山茶花油精油 (20ml),美妆个护,20ml,SKINEYE,2,无权限,2ea,1.0,菜鸟BC,78999603756775.0,A03-05-02,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,198/箱,0000-00-00 00:00:00,0.0,2028-12-04 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2605260014,主仓库,보라톡스 퓨어 화이트 리포좀 글루타치온 (500mg*60ea),박강민 ,预入库,SP2605190006,8809663539443,8809663539443,8809663539443,BORATALKS 谷胱甘肽 (500mg*60ea),食品,1ea,BORATALKS,1,无权限,1ea,1.0,菜鸟BC,79002392534590.0,A01-03-03,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2027-09-30 00:00:00,0.09,0.09,272.0,272,0.0,272,无
EA,RK2605260015,主仓库,더퓨어로터스 제주보태니컬 하이드로부스트 선스크린 (50ml),박강민 ,预入库,SP2605190005,8809975192312,8809975192312,8809975192312,THEPURELOTUS 济州植物水润防晒霜 (50ml),美妆个护,50ml,THEPURELOTUS,1,无权限,1ea,1.0,菜鸟BC,79002392534201.0,H-01-01,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,70/箱,0000-00-00 00:00:00,0.0,2029-04-19 00:00:00,0.07,0.07,294.0,294,0.0,294,无
EA,RK2605260015,主仓库,베이지크 인핸스드 퍼밍 크림 (50ml),박강민 ,预入库,SP2605190005,8809821731450,8809821731450,8809821731450,BEIGIC 焕活紧致面霜 (50ml),美妆个护,50ml,BEIGIC,1,无权限,1ea,1.0,菜鸟BC,79002392534201.0,H-02-02,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,60/箱,0000-00-00 00:00:00,0.0,2028-10-23 00:00:00,0.213,0.213,228.0,228,0.0,228,无
EA,RK2605260016,主仓库,보라톡스 퓨어 화이트 리포좀 글루타치온 (500mg*60ea),박강민 ,预入库,SP2605190004,8809663539443,8809663539443,8809663539443,BORATALKS 谷胱甘肽 (500mg*60ea),食品,1ea,BORATALKS,1,无权限,1ea,1.0,菜鸟BC,79002392055923.0,A01-03-03,,正品,2026-05-26 12:01:13,【EA_Xiaohongshu】,,,100/箱,0000-00-00 00:00:00,0.0,2027-09-30 00:00:00,0.09,0.09,272.0,272,0.0,272,无
EA,RK2605260017,主仓库,슈엘로 리쥬 카밍 PDRN 버블토너 (100ml),박강민 ,预入库,SP2605190003,8809794920240,8809794920240,8809794920240,Suelo Reju 舒缓 PDRN 泡泡爽肤水 (100ml),美妆个护,100ml,Suelo,1,无权限,1ea,1.0,菜鸟BC,79002393448552.0,A01-32-01,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,45/箱,0000-00-00 00:00:00,0.0,2029-03-05 00:00:00,0.165,0.165,375.0,375,0.0,375,无
EA,RK2605260017,主仓库,슈엘로 리쥬 카밍 PDRN 크림 (30ml),박강민 ,预入库,SP2605190003,8809794920233,8809794920233,8809794920233,Suelo Reju 舒缓 PDRN 裸妆感皮肤科无粉底面霜 (30ml),美妆个护,30ml,Suelo,1,无权限,1ea,1.0,菜鸟BC,79002393448552.0,A01-27-02,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,80/箱,0000-00-00 00:00:00,0.0,2029-03-11 00:00:00,0.045,0.045,126.0,126,0.0,126,无
EA,RK2605260017,主仓库,슈엘로 볼케이노 바디 피피씨 크림 (120ml) (#Ver.2),박강민 ,预入库,SP2605190003,8809794920271,8809794920271,8809794920271,Suelo 火山身体PPC纤体刮痧霜 (120ml) (#Ver.2),美妆个护,120ml,Suelo,1,无权限,1ea,1.0,菜鸟BC,79002393448552.0,A01-09-01,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,32/箱,0000-00-00 00:00:00,0.0,2029-02-01 00:00:00,0.178,0.178,612.0,612,0.0,612,无
EA,RK2605260018,主仓库,플르부아 바디로션(#플로럴머스크) (250ml),박강민 ,预入库,SP2605190002,8809681241144,8809681241144,8809681241144,Pleuvoir 身体乳(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,1,无权限,1ea,1.0,菜鸟BC,79003245791215.0,A05-04-01,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2028-10-23 00:00:00,0.31,0.31,585.0,585,0.0,585,无
EA,RK2605260019,主仓库,채운 비타민 푸딩 미스트 앰플 (100g),박강민 ,预入库,SP2605190001,8809990911929,8809990911929,8809990911929,Chaewun 维他命布丁喷雾精华 (100g),美妆个护,100g,Chaewun,1,无权限,1ea,1.0,菜鸟BC,79003366811785.0,A04-14-02,,正品,2026-05-26 12:01:13,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-07-22 00:00:00,0.19,0.19,284.0,284,0.0,284,无
EA,RK2605260020,主仓库,로그인 포레스트 버번 바닐라 쇼우 풀 너리싱 바디 크림 (200g),남궁정,采购入库,CG202605260009,8809442169403,8809442169403,8809442169403,Login Forest 香草高保湿身体霜 (200g),美妆个护,200g,Login Forest,28,无权限,28ea,1.0,无,,A04-26-02,,正品,2026-05-26 13:22:05,Login Forest / EA / SM CG20260526005,SM,OCG202605260010,30/箱,0000-00-00 00:00:00,0.0,2027-02-22 00:00:00,0.29,8.12,554.0,15512,0.0,15512,无
EA,RK2605260022,主仓库,블랑네이처 매직 티트리 오일 (20ml),남궁정,采购入库,CG202605260011,8809399780102,8809399780102,8809399780102,Blanc Nature  高速祛痘舒缓茶树精华 (20ml),美妆个护,20ml,Blanc Nature,216,无权限,1箱,1.0,无,,A01-24-02,,正品,2026-05-26 14:02:04,Blanc Nature / EA / SM CG20260526006,SM,OCG202605260012,216/箱,0000-00-00 00:00:00,0.0,2028-05-24 00:00:00,0.062,13.392,552.0,119232,0.0,119232,无
EA,RK2605270005,主仓库,리더스 네이처 이펙트 유자 비타 마스크팩 (21ml*10ea),남궁정,采购入库,CG202605270005,8809672284051,8809672284051,8809672284051,LEADERS 植萃亮白莹润面膜(#柚子) (21ml*10ea),美妆个护,10ea,LEADERS,45,无权限,1箱,1.0,无,,A04-04-03,,正品,2026-05-27 11:17:04,"LEADERS / EA / SM  追加:롯데택배 266285341221,266285341151,266285341162,266285341173,266285341210,266285341195,266285341206,266285341184,266285341140 CG20260526008",SM,OCG202605270005,45/箱,0000-00-00 00:00:00,0.0,2027-08-12 00:00:00,0.3,13.5,577.0,25965,0.0,25965,无
EA,RK2605270005,主仓库,리더스 아임피토 AHA 마스크 (10ea),남궁정,采购入库,CG202605270005,8809672283603,8809672283603,8809672283603,LEADERS 至臻​AHA​面膜 (10ea),美妆个护,10ea,LEADERS,44,无权限,1箱,1.0,无,,A04-05-03,,正品,2026-05-27 11:17:04,"LEADERS / EA / SM  追加:롯데택배 266285341221,266285341151,266285341162,266285341173,266285341210,266285341195,266285341206,266285341184,266285341140 CG20260526008",SM,OCG202605270005,44/箱,0000-00-00 00:00:00,0.0,2027-10-31 00:00:00,0.361,15.884,980.0,43120,0.0,43120,无
EA,RK2605270005,主仓库,리더스 콜라겐인핸서 스킨리뉴얼 마스크 (25ml*10ea),남궁정,采购入库,CG202605270005,8809672284570,8809672284570,8809672284570,LEADERS 胶原柔肤面膜 (25ml*10ea),美妆个护,10ea,LEADERS,50,无权限,1箱,1.0,无,,A04-02-01,,正品,2026-05-27 11:17:04,"LEADERS / EA / SM  追加:롯데택배 266285341221,266285341151,266285341162,266285341173,266285341210,266285341195,266285341206,266285341184,266285341140 CG20260526008",SM,OCG202605270005,50/箱,0000-00-00 00:00:00,0.0,2028-02-18 00:00:00,0.36,18.0,765.0,38250,0.0,38250,无
EA,RK2605270008,主仓库,플르부아 바디클렌저(#로즈우드) (250ml),박강민 ,借调入库,JTF202605270001,8809681244336,8809681244336,8809681244336,Pleuvoir 沐浴露(#Rose Wood) (250ml),美妆个护,250ml,Pleuvoir,20,无权限,1箱,1.0,无,,A05-15-02,,正品,2026-05-27 13:15:53,SCM 화주변경요청,,,20/箱,0000-00-00 00:00:00,0.0,2028-12-15 00:00:00,0.325,6.5,585.0,11700,0.0,11700,无
EA,RK2605270008,主仓库,누메 스킨 멜트 립앤치크 밤(#코코베이지) (8g),박강민 ,借调入库,JTF202605270001,8800242200136,8800242200136,8800242200136,NUME 肌融唇颊膏(#Coco Beige) (8g),美妆个护,8g,NUME,150,无权限,1箱,1.0,无,,A01-01-03,,正品,2026-05-27 13:15:53,SCM 화주변경요청,,,150/箱,0000-00-00 00:00:00,0.0,2028-03-10 00:00:00,0.02,3.0,63.0,9450,0.0,9450,无
EA,RK2605270008,主仓库,누메 스킨 멜트 립앤치크 밤(#로지블러쉬) (8g),박강민 ,借调入库,JTF202605270001,8800242200143,8800242200143,8800242200143,NUME 肌融唇颊膏(#Rosy Blush) (8g),美妆个护,8g,NUME,150,无权限,1箱,1.0,无,,A01-02-03,,正品,2026-05-27 13:15:53,SCM 화주변경요청,,,150/箱,0000-00-00 00:00:00,0.0,2028-03-15 00:00:00,0.02,3.0,63.0,9450,0.0,9450,无
EA,RK2605270010,主仓库,쏘두위 비건 오일풀링 마우스워시 (280ml),남궁정,采购入库,CG202605270007,8809693710522,8809693710522,8809693710522,SODOWE 纯素拉油漱口水 (280ml),美妆个护,280ml,SODOWE,25,无权限,1箱,1.0,无,,A03-02-03,,正品,2026-05-27 13:57:13,SODOWE / EA / SM CG20260526012,SM,OCG202605270007,25/箱,0000-00-00 00:00:00,0.0,2027-11-09 00:00:00,0.327,8.175,417.0,10425,0.0,10425,无
BOX,RK2605270011,主仓库,쏘두위 구강 스프레이(#애플민트향) (15ml),남궁정,采购入库,CG202605270008,8809693711369,8809693711369,8809693711369,SODOWE 口腔喷雾(#苹果薄荷) (15ml),美妆个护,15ml,SODOWE,60,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-05-27 13:57:57,SODOWE / BOX / CN / BB CG20260520007,CN BB,OCG202605270008,60/箱,0000-00-00 00:00:00,0.0,2028-11-03 00:00:00,0.038,2.28,127.0,7620,0.0,7620,无
EA,RK2605270013,主仓库,쏘두위 구강 스프레이(#바닐라향) (15ml),남궁정,采购入库,CG202605270010,8809693711352,8809693711352,8809693711352,SODOWE 口腔喷雾(#香草) (15ml),美妆个护,15ml,SODOWE,60,无权限,1箱,1.0,无,,A02-08-03,,正品,2026-05-27 14:01:01,SODOWE / EA / CN CG20260526010,CN,OCG202605270010,60/箱,0000-00-00 00:00:00,0.0,2028-11-03 00:00:00,0.038,2.28,127.0,7620,0.0,7620,无
EA,RK2605270013,主仓库,쏘두위 구강 스프레이(#애플민트향) (15ml),남궁정,采购入库,CG202605270010,8809693711369,8809693711369,8809693711369,SODOWE 口腔喷雾(#苹果薄荷) (15ml),美妆个护,15ml,SODOWE,60,无权限,1箱,1.0,无,,A02-07-03,,正品,2026-05-27 14:01:01,SODOWE / EA / CN CG20260526010,CN,OCG202605270010,60/箱,0000-00-00 00:00:00,0.0,2028-11-03 00:00:00,0.038,2.28,127.0,7620,0.0,7620,无
BOX,RK2605270014,主仓库,(증정) 플르부아 바디클렌저(#모닝소일) (40ml),남궁정,采购入库,CG202605260007,8809681245975,8809681245975,8809681245975,(赠品) Pleuvoir 沐浴露(#Morning Soil) (40ml),无,40ml,Pleuvoir,120,无权限,1箱,1.0,无,,B2-05-03,,正品,2026-05-27 14:16:50,Pleuvoir / BOX / MC CG20260526002,MC,OCG202605260008,120/箱,0000-00-00 00:00:00,0.0,2028-12-14 00:00:00,0.06,7.2,97.0,11640,0.0,11640,无
EA,RK2605270016,主仓库,(증정) 플르부아 바디클렌저(#모닝소일) (40ml),남궁정,采购入库,CG202605270011,8809681245975,8809681245975,8809681245975,(赠品) Pleuvoir 沐浴露(#Morning Soil) (40ml),无,40ml,Pleuvoir,80,无权限,80ea,1.0,无,,A03-28-03,,正品,2026-05-27 14:22:21,Pleuvoir / EA / MC CG20260526003,MC,OCG202605270011,120/箱,0000-00-00 00:00:00,0.0,2028-12-14 00:00:00,0.06,4.8,97.0,7760,0.0,7760,无
EA,RK2605270016,主仓库,(증정) 플르부아 바디클렌저(#로즈우드) (40ml),남궁정,采购入库,CG202605270011,8809681245982,8809681245982,8809681245982,(赠品) Pleuvoir 沐浴露(#Rose Wood) (40ml),无,40ml,Pleuvoir,40,无权限,40ea,1.0,无,,A03-21-01,,正品,2026-05-27 14:22:21,Pleuvoir / EA / MC CG20260526003,MC,OCG202605270011,120/箱,0000-00-00 00:00:00,0.0,2028-10-29 00:00:00,0.06,2.4,97.0,3880,0.0,3880,无
EA,RK2605270016,主仓库,(증정) 플르부아 바디클렌저(#플로럴머스크) (40ml),남궁정,采购入库,CG202605270011,8809681245968,8809681245968,8809681245968,(赠品) Pleuvoir 沐浴露(#Floral Musk) (40ml),无,40ml,Pleuvoir,40,无权限,40ea,1.0,无,,A04-35-03,,正品,2026-05-27 14:22:21,Pleuvoir / EA / MC CG20260526003,MC,OCG202605270011,120/箱,0000-00-00 00:00:00,0.0,2029-04-16 00:00:00,0.06,2.4,97.0,3880,0.0,3880,无
EA,RK2605270016,主仓库,(증정) 플르부아 바디클렌저(#히노키레더) (40ml),남궁정,采购入库,CG202605270011,8809681245999,8809681245999,8809681245999,(赠品) Pleuvoir 沐浴露(#Hinoki Leather) (40ml),无,40ml,Pleuvoir,40,无权限,40ea,1.0,无,,A04-20-01,,正品,2026-05-27 14:22:21,Pleuvoir / EA / MC CG20260526003,MC,OCG202605270011,120/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.06,2.4,97.0,3880,0.0,3880,无
EA,RK2605270017,主仓库,줄라이미 데미지 케어 퍼퓸 헤어 오일(#풀블룸) (30ml),남궁정,采购入库,CG202605270012,8809642619944,8809642619944,8809642619944,JULYME 修复香氛护发精油(#繁花盛放) (30ml),美妆个护,30ml,JULYME,20,无权限,1箱,1.0,无,,A03-09-03,,正品,2026-05-27 15:05:30,JULYME / EA / SM CG20260527006,SM,OCG202605270012,20/箱,0000-00-00 00:00:00,0.0,2029-01-29 00:00:00,0.201,4.02,746.0,14920,0.0,14920,无
EA,RK2605270017,主仓库,줄라이미 데미지 케어 퍼퓸 샴푸(#선셋프리지아) (500ml),남궁정,采购入库,CG202605270012,8809642619081,8809642619081,8809642619081,JULYME 修复香氛洗发水(#日落小苍兰) (500ml),美妆个护,500ml,JULYME,20,无权限,1箱,1.0,无,,A03-01-03,,正品,2026-05-27 15:05:30,JULYME / EA / SM CG20260527006,SM,OCG202605270012,20/箱,0000-00-00 00:00:00,0.0,2029-05-20 00:00:00,0.621,12.42,960.0,19200,0.0,19200,无
EA,RK2605270017,主仓库,줄라이미 데미지 케어 퍼퓸 트리트먼트(#선셋프리지아) (500ml),남궁정,采购入库,CG202605270012,8809642619104,8809642619104,8809642619104,JULYME 修复香氛护发素(#日落小苍兰) (500ml),美妆个护,500ml,JULYME,20,无权限,1箱,1.0,无,,A03-36-02,,正品,2026-05-27 15:05:30,JULYME / EA / SM CG20260527006,SM,OCG202605270012,20/箱,0000-00-00 00:00:00,0.0,2029-05-17 00:00:00,0.621,12.42,960.0,19200,0.0,19200,无
EA,RK2605270018,主仓库,줄라이미 데미지 케어 퍼퓸 샴푸(#선셋프리지아) (500ml),남궁정,采购入库,CG202605180008,8809642619081,8809642619081,8809642619081,JULYME 修复香氛洗发水(#日落小苍兰) (500ml),美妆个护,500ml,JULYME,20,无权限,1箱,1.0,无,,A03-01-03,,正品,2026-05-27 15:06:29,JULYME / EA / Sunmooh CG20260514004,Sunmooh,OCG202605180008,20/箱,0000-00-00 00:00:00,0.0,2029-05-20 00:00:00,0.621,12.42,960.0,19200,0.0,19200,无
EA,RK2605270018,主仓库,줄라이미 데미지 케어 퍼퓸 샴푸(#풀블룸) (500ml),남궁정,采购入库,CG202605180008,8809642619722,8809642619722,8809642619722,JULYME 修复香氛洗发水(#繁花盛放) (500ml),美妆个护,500ml,JULYME,20,无权限,1箱,1.0,无,,A03-34-02,,正品,2026-05-27 15:06:29,JULYME / EA / Sunmooh CG20260514004,Sunmooh,OCG202605180008,20/箱,0000-00-00 00:00:00,0.0,2029-05-20 00:00:00,0.621,12.42,960.0,19200,0.0,19200,无
EA,RK2605270019,主仓库,플르부아 헤어퍼퓸 미스트 기획세트(#플로럴 머스크) (50ml+8g),남궁정,借调入库,JTF202605270003,8809681247450,8809681247450,8809681247450,Pleuvoir 发香喷雾套装(#Floral Musk) (50ml+8g),美妆个护,50ml+8g,Pleuvoir,20,无权限,1箱,1.0,无,,A03-27-02,,正品,2026-05-27 16:06:51,SCM요청(화주변경),기타,,20/箱,0000-00-00 00:00:00,0.0,2028-07-02 00:00:00,0.261,5.22,924.0,18480,0.0,18480,无
EA,RK2605270019,主仓库,플르부아 헤어퍼퓸 미스트 기획세트(#로즈우드) (50ml+8g),남궁정,借调入库,JTF202605270003,8809681247467,8809681247467,8809681247467,Pleuvoir 发香喷雾套装(#Rose Wood) (50ml+8g),美妆个护,50ml+8g,Pleuvoir,20,无权限,1箱,1.0,无,,A03-27-01,,正品,2026-05-27 16:06:51,SCM요청(화주변경),기타,,20/箱,0000-00-00 00:00:00,0.0,2028-10-21 00:00:00,0.261,5.22,924.0,18480,0.0,18480,无
EA,RK2605270019,主仓库,플르부아 헤어퍼퓸 미스트 기획세트(#도쿄 클라우드) (50ml+8g),남궁정,借调入库,JTF202605270003,8809681247474,8809681247474,8809681247474,Pleuvoir 发香喷雾套装(#Tokyo Cloud) (50ml+8g),美妆个护,50ml+8g,Pleuvoir,20,无权限,1箱,1.0,无,,A03-27-03,,正品,2026-05-27 16:06:51,SCM요청(화주변경),기타,,20/箱,0000-00-00 00:00:00,0.0,2028-10-21 00:00:00,0.261,5.22,924.0,18480,0.0,18480,无
EA,RK2605270019,主仓库,플르부아 오 드 퍼퓸(#라스트 이모션) (30ml),남궁정,借调入库,JTF202605270003,8800335541849,8800335541849,8800335541849,Pleuvoir 香水(#Last Emotion) (30ml),美妆个护,30ml,Pleuvoir,24,无权限,1箱,1.0,无,,A05-31-03,,正品,2026-05-27 16:06:51,SCM요청(화주변경),기타,,24/箱,0000-00-00 00:00:00,0.0,2029-01-08 00:00:00,0.168,4.032,561.0,13464,0.0,13464,无
EA,RK2605280003,主仓库,자빈드서울 윙크 쿠션 글로우(#20 시어 바닐라) (16g),박강민 ,预入库,SP2605280010,8809298737467,8809298737467,8809298737467,JAVIN DE SEOUL 眨眼水光气垫(#20 Sheer Vanilla) (16g),美妆个护,16g,JAVIN DE SEOUL,1,无权限,1ea,1.0,菜鸟BC,79004307816127.0,A04-28-03,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-04-23 00:00:00,0.094,0.094,179.0,179,0.0,179,无
EA,RK2605280004,主仓库,(증정) 유쏘풀 라스트웨어 핸드크림(#화이트) (50ml),박강민 ,预入库,SP2605280009,8809846781140,8809846781140,8809846781140,(赠品) YOUSSOFUL 护手霜(#White) (50ml),美妆个护,50ml,YOUSSOFUL,1,无权限,1ea,1.0,菜鸟BC,79005422563551.0,A03-28-01,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,130/箱,0000-00-00 00:00:00,0.0,2027-02-28 00:00:00,0.08,0.08,168.0,168,0.0,168,无
EA,RK2605280005,主仓库,슈엘로 리프팅 스크럽 워시 (250ml),박강민 ,预入库,SP2605280008,8809794920134,8809794920134,8809794920134,Suelo 提拉身体磨砂沐浴乳 (250ml),美妆个护,250ml,Suelo,1,无权限,1ea,1.0,菜鸟BC,79004593539856.0,A01-09-01,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,32/箱,0000-00-00 00:00:00,0.0,2027-09-25 00:00:00,0.277,0.277,689.0,689,0.0,689,无
EA,RK2605280005,主仓库,슈엘로 볼케이노 바디 피피씨 크림 (120ml) (#Ver.2),박강민 ,预入库,SP2605280008,8809794920271,8809794920271,8809794920271,Suelo 火山身体PPC纤体刮痧霜 (120ml) (#Ver.2),美妆个护,120ml,Suelo,1,无权限,1ea,1.0,菜鸟BC,79004593539856.0,A01-09-01,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,32/箱,0000-00-00 00:00:00,0.0,2029-02-01 00:00:00,0.178,0.178,612.0,612,0.0,612,无
EA,RK2605280006,主仓库,플르부아 바디클렌저(#히노키레더) (250ml),박강민 ,预入库,SP2605280007,8809681242325,8809681242325,8809681242325,Pleuvoir 沐浴露(#Hinoki Leather) (250ml),美妆个护,250ml,Pleuvoir,1,无权限,1ea,1.0,菜鸟BC,79004308973665.0,A05-03-02,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.325,0.325,585.0,585,0.0,585,无
EA,RK2605280006,主仓库,플르부아 바디로션(#로즈우드) (250ml),박강민 ,预入库,SP2605280007,8809681244329,8809681244329,8809681244329,Pleuvoir 身体乳(#Rose Wood) (250ml),美妆个护,250ml,Pleuvoir,1,无权限,1ea,1.0,菜鸟BC,79004308973665.0,A05-14-03,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2028-08-28 00:00:00,0.31,0.31,585.0,585,0.0,585,无
EA,RK2605280007,主仓库,플르부아 바디로션(#플로럴머스크) (250ml),박강민 ,预入库,SP2605280006,8809681241144,8809681241144,8809681241144,Pleuvoir 身体乳(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,1,无权限,1ea,1.0,菜鸟BC,79004594162283.0,A05-04-01,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2028-10-23 00:00:00,0.31,0.31,585.0,585,0.0,585,无
EA,RK2605280008,主仓库,홀베리 유기농 레몬즙 (25g*14ea),박강민 ,预入库,SP2605280005,8809659234079,8809659234079,8809659234079,WholeBerry 有机纯柠檬汁 (25g*14ea),食品,25g*14ea,WholeBerry,1,无权限,1ea,1.0,菜鸟BC,79004592459906.0,A01-13-01,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2028-03-22 00:00:00,0.405,0.405,728.0,728,0.0,728,无
EA,RK2605280009,主仓库,후르디아 리프루스트 퍼펙트 쉴드 메이크업 세팅 픽서 (120ml),박강민 ,预入库,SP2605280004,8803348047735,8803348047735,8803348047735,FRUDIA 定妆喷雾 (120ml),美妆个护,120ml,FRUDIA,1,无权限,1ea,1.0,菜鸟BC,79004592607188.0,A02-25-02,,正品,2026-05-28 11:32:38,【EA_Taofenxiao】,,,60/箱,0000-00-00 00:00:00,0.0,2029-01-04 00:00:00,0.164,0.164,0.0,0,0.0,0,无
